interaction_name	pathway_name	ligand	receptor	agonist	antagonist	co_A_receptor	co_I_receptor	evidence	annotation	interaction_name_2
VTN_ITGAV_ITGB8	VTN	VTN	ITGAV_ITGB8					KEGG: hsa04512	ECM-Receptor	VTN - (ITGAV+ITGB8)
FN1_ITGAV_ITGB8	FN1	FN1	ITGAV_ITGB8					KEGG: hsa04512	ECM-Receptor	FN1 - (ITGAV+ITGB8)
LAMA1_ITGAV_ITGB8	LAMININ	LAMA1	ITGAV_ITGB8					KEGG: hsa04512	ECM-Receptor	LAMA1 - (ITGAV+ITGB8)
LAMA2_ITGAV_ITGB8	LAMININ	LAMA2	ITGAV_ITGB8					KEGG: hsa04512	ECM-Receptor	LAMA2 - (ITGAV+ITGB8)
LAMA3_ITGAV_ITGB8	LAMININ	LAMA3	ITGAV_ITGB8					KEGG: hsa04512	ECM-Receptor	LAMA3 - (ITGAV+ITGB8)
LAMA4_ITGAV_ITGB8	LAMININ	LAMA4	ITGAV_ITGB8					KEGG: hsa04512	ECM-Receptor	LAMA4 - (ITGAV+ITGB8)
LAMA5_ITGAV_ITGB8	LAMININ	LAMA5	ITGAV_ITGB8					KEGG: hsa04512	ECM-Receptor	LAMA5 - (ITGAV+ITGB8)
LAMB1_ITGAV_ITGB8	LAMININ	LAMB1	ITGAV_ITGB8					KEGG: hsa04512	ECM-Receptor	LAMB1 - (ITGAV+ITGB8)
LAMB2_ITGAV_ITGB8	LAMININ	LAMB2	ITGAV_ITGB8					KEGG: hsa04512	ECM-Receptor	LAMB2 - (ITGAV+ITGB8)
LAMB3_ITGAV_ITGB8	LAMININ	LAMB3	ITGAV_ITGB8					KEGG: hsa04512	ECM-Receptor	LAMB3 - (ITGAV+ITGB8)
LAMC1_ITGAV_ITGB8	LAMININ	LAMC1	ITGAV_ITGB8					KEGG: hsa04512	ECM-Receptor	LAMC1 - (ITGAV+ITGB8)
LAMC2_ITGAV_ITGB8	LAMININ	LAMC2	ITGAV_ITGB8					KEGG: hsa04512	ECM-Receptor	LAMC2 - (ITGAV+ITGB8)
LAMC3_ITGAV_ITGB8	LAMININ	LAMC3	ITGAV_ITGB8					KEGG: hsa04512	ECM-Receptor	LAMC3 - (ITGAV+ITGB8)
COL1A1_ITGAV_ITGB8	COLLAGEN	COL1A1	ITGAV_ITGB8					KEGG: hsa04512	ECM-Receptor	COL1A1 - (ITGAV+ITGB8)
COL1A2_ITGAV_ITGB8	COLLAGEN	COL1A2	ITGAV_ITGB8					KEGG: hsa04512	ECM-Receptor	COL1A2 - (ITGAV+ITGB8)
COL2A1_ITGAV_ITGB8	COLLAGEN	COL2A1	ITGAV_ITGB8					KEGG: hsa04512	ECM-Receptor	COL2A1 - (ITGAV+ITGB8)
COL4A1_ITGAV_ITGB8	COLLAGEN	COL4A1	ITGAV_ITGB8					KEGG: hsa04512	ECM-Receptor	COL4A1 - (ITGAV+ITGB8)
COL4A2_ITGAV_ITGB8	COLLAGEN	COL4A2	ITGAV_ITGB8					KEGG: hsa04512	ECM-Receptor	COL4A2 - (ITGAV+ITGB8)
COL4A3_ITGAV_ITGB8	COLLAGEN	COL4A3	ITGAV_ITGB8					KEGG: hsa04512	ECM-Receptor	COL4A3 - (ITGAV+ITGB8)
COL4A4_ITGAV_ITGB8	COLLAGEN	COL4A4	ITGAV_ITGB8					KEGG: hsa04512	ECM-Receptor	COL4A4 - (ITGAV+ITGB8)
COL4A5_ITGAV_ITGB8	COLLAGEN	COL4A5	ITGAV_ITGB8					KEGG: hsa04512	ECM-Receptor	COL4A5 - (ITGAV+ITGB8)
COL4A6_ITGAV_ITGB8	COLLAGEN	COL4A6	ITGAV_ITGB8					KEGG: hsa04512	ECM-Receptor	COL4A6 - (ITGAV+ITGB8)
COL6A1_ITGAV_ITGB8	COLLAGEN	COL6A1	ITGAV_ITGB8					KEGG: hsa04512	ECM-Receptor	COL6A1 - (ITGAV+ITGB8)
COL6A2_ITGAV_ITGB8	COLLAGEN	COL6A2	ITGAV_ITGB8					KEGG: hsa04512	ECM-Receptor	COL6A2 - (ITGAV+ITGB8)
COL6A3_ITGAV_ITGB8	COLLAGEN	COL6A3	ITGAV_ITGB8					KEGG: hsa04512	ECM-Receptor	COL6A3 - (ITGAV+ITGB8)
COL6A5_ITGAV_ITGB8	COLLAGEN	COL6A5	ITGAV_ITGB8					KEGG: hsa04512	ECM-Receptor	COL6A5 - (ITGAV+ITGB8)
COL6A6_ITGAV_ITGB8	COLLAGEN	COL6A6	ITGAV_ITGB8					KEGG: hsa04512	ECM-Receptor	COL6A6 - (ITGAV+ITGB8)
COL9A1_ITGAV_ITGB8	COLLAGEN	COL9A1	ITGAV_ITGB8					KEGG: hsa04512	ECM-Receptor	COL9A1 - (ITGAV+ITGB8)
COL9A2_ITGAV_ITGB8	COLLAGEN	COL9A2	ITGAV_ITGB8					KEGG: hsa04512	ECM-Receptor	COL9A2 - (ITGAV+ITGB8)
COL9A3_ITGAV_ITGB8	COLLAGEN	COL9A3	ITGAV_ITGB8					KEGG: hsa04512	ECM-Receptor	COL9A3 - (ITGAV+ITGB8)
LAMA1_ITGA6_ITGB4	LAMININ	LAMA1	ITGA6_ITGB4					KEGG: hsa04512	ECM-Receptor	LAMA1 - (ITGA6+ITGB4)
LAMA2_ITGA6_ITGB4	LAMININ	LAMA2	ITGA6_ITGB4					KEGG: hsa04512	ECM-Receptor	LAMA2 - (ITGA6+ITGB4)
LAMA3_ITGA6_ITGB4	LAMININ	LAMA3	ITGA6_ITGB4					KEGG: hsa04512	ECM-Receptor	LAMA3 - (ITGA6+ITGB4)
LAMA4_ITGA6_ITGB4	LAMININ	LAMA4	ITGA6_ITGB4					KEGG: hsa04512	ECM-Receptor	LAMA4 - (ITGA6+ITGB4)
LAMA5_ITGA6_ITGB4	LAMININ	LAMA5	ITGA6_ITGB4					KEGG: hsa04512	ECM-Receptor	LAMA5 - (ITGA6+ITGB4)
LAMB1_ITGA6_ITGB4	LAMININ	LAMB1	ITGA6_ITGB4					KEGG: hsa04512	ECM-Receptor	LAMB1 - (ITGA6+ITGB4)
LAMB2_ITGA6_ITGB4	LAMININ	LAMB2	ITGA6_ITGB4					KEGG: hsa04512	ECM-Receptor	LAMB2 - (ITGA6+ITGB4)
LAMB3_ITGA6_ITGB4	LAMININ	LAMB3	ITGA6_ITGB4					KEGG: hsa04512	ECM-Receptor	LAMB3 - (ITGA6+ITGB4)
LAMC1_ITGA6_ITGB4	LAMININ	LAMC1	ITGA6_ITGB4					KEGG: hsa04512	ECM-Receptor	LAMC1 - (ITGA6+ITGB4)
LAMC2_ITGA6_ITGB4	LAMININ	LAMC2	ITGA6_ITGB4					KEGG: hsa04512	ECM-Receptor	LAMC2 - (ITGA6+ITGB4)
LAMC3_ITGA6_ITGB4	LAMININ	LAMC3	ITGA6_ITGB4					KEGG: hsa04512	ECM-Receptor	LAMC3 - (ITGA6+ITGB4)
FN1_CD44	FN1	FN1	CD44					KEGG: hsa04512	ECM-Receptor	FN1 - CD44
COL1A1_CD44	COLLAGEN	COL1A1	CD44					KEGG: hsa04512	ECM-Receptor	COL1A1 - CD44
COL1A2_CD44	COLLAGEN	COL1A2	CD44					KEGG: hsa04512	ECM-Receptor	COL1A2 - CD44
COL2A1_CD44	COLLAGEN	COL2A1	CD44					KEGG: hsa04512	ECM-Receptor	COL2A1 - CD44
COL4A1_CD44	COLLAGEN	COL4A1	CD44					KEGG: hsa04512	ECM-Receptor	COL4A1 - CD44
COL4A2_CD44	COLLAGEN	COL4A2	CD44					KEGG: hsa04512	ECM-Receptor	COL4A2 - CD44
COL4A3_CD44	COLLAGEN	COL4A3	CD44					KEGG: hsa04512	ECM-Receptor	COL4A3 - CD44
COL4A4_CD44	COLLAGEN	COL4A4	CD44					KEGG: hsa04512	ECM-Receptor	COL4A4 - CD44
COL4A5_CD44	COLLAGEN	COL4A5	CD44					KEGG: hsa04512	ECM-Receptor	COL4A5 - CD44
COL4A6_CD44	COLLAGEN	COL4A6	CD44					KEGG: hsa04512	ECM-Receptor	COL4A6 - CD44
COL6A1_CD44	COLLAGEN	COL6A1	CD44					KEGG: hsa04512	ECM-Receptor	COL6A1 - CD44
COL6A2_CD44	COLLAGEN	COL6A2	CD44					KEGG: hsa04512	ECM-Receptor	COL6A2 - CD44
COL6A3_CD44	COLLAGEN	COL6A3	CD44					KEGG: hsa04512	ECM-Receptor	COL6A3 - CD44
COL6A5_CD44	COLLAGEN	COL6A5	CD44					KEGG: hsa04512	ECM-Receptor	COL6A5 - CD44
COL6A6_CD44	COLLAGEN	COL6A6	CD44					KEGG: hsa04512	ECM-Receptor	COL6A6 - CD44
COL9A1_CD44	COLLAGEN	COL9A1	CD44					KEGG: hsa04512	ECM-Receptor	COL9A1 - CD44
COL9A2_CD44	COLLAGEN	COL9A2	CD44					KEGG: hsa04512	ECM-Receptor	COL9A2 - CD44
COL9A3_CD44	COLLAGEN	COL9A3	CD44					KEGG: hsa04512	ECM-Receptor	COL9A3 - CD44
LAMA1_CD44	LAMININ	LAMA1	CD44					KEGG: hsa04512	ECM-Receptor	LAMA1 - CD44
LAMA2_CD44	LAMININ	LAMA2	CD44					KEGG: hsa04512	ECM-Receptor	LAMA2 - CD44
LAMA3_CD44	LAMININ	LAMA3	CD44					KEGG: hsa04512	ECM-Receptor	LAMA3 - CD44
LAMA4_CD44	LAMININ	LAMA4	CD44					KEGG: hsa04512	ECM-Receptor	LAMA4 - CD44
LAMA5_CD44	LAMININ	LAMA5	CD44					KEGG: hsa04512	ECM-Receptor	LAMA5 - CD44
LAMB1_CD44	LAMININ	LAMB1	CD44					KEGG: hsa04512	ECM-Receptor	LAMB1 - CD44
LAMB2_CD44	LAMININ	LAMB2	CD44					KEGG: hsa04512	ECM-Receptor	LAMB2 - CD44
LAMB3_CD44	LAMININ	LAMB3	CD44					KEGG: hsa04512	ECM-Receptor	LAMB3 - CD44
LAMC1_CD44	LAMININ	LAMC1	CD44					KEGG: hsa04512	ECM-Receptor	LAMC1 - CD44
LAMC2_CD44	LAMININ	LAMC2	CD44					KEGG: hsa04512	ECM-Receptor	LAMC2 - CD44
LAMC3_CD44	LAMININ	LAMC3	CD44					KEGG: hsa04512	ECM-Receptor	LAMC3 - CD44
COL1A1_SDC1	COLLAGEN	COL1A1	SDC1					KEGG: hsa04512	ECM-Receptor	COL1A1 - SDC1
COL1A2_SDC1	COLLAGEN	COL1A2	SDC1					KEGG: hsa04512	ECM-Receptor	COL1A2 - SDC1
COL2A1_SDC1	COLLAGEN	COL2A1	SDC1					KEGG: hsa04512	ECM-Receptor	COL2A1 - SDC1
COL4A1_SDC1	COLLAGEN	COL4A1	SDC1					KEGG: hsa04512	ECM-Receptor	COL4A1 - SDC1
COL4A2_SDC1	COLLAGEN	COL4A2	SDC1					KEGG: hsa04512	ECM-Receptor	COL4A2 - SDC1
COL4A3_SDC1	COLLAGEN	COL4A3	SDC1					KEGG: hsa04512	ECM-Receptor	COL4A3 - SDC1
COL4A4_SDC1	COLLAGEN	COL4A4	SDC1					KEGG: hsa04512	ECM-Receptor	COL4A4 - SDC1
COL4A5_SDC1	COLLAGEN	COL4A5	SDC1					KEGG: hsa04512	ECM-Receptor	COL4A5 - SDC1
COL4A6_SDC1	COLLAGEN	COL4A6	SDC1					KEGG: hsa04512	ECM-Receptor	COL4A6 - SDC1
COL6A1_SDC1	COLLAGEN	COL6A1	SDC1					KEGG: hsa04512	ECM-Receptor	COL6A1 - SDC1
COL6A2_SDC1	COLLAGEN	COL6A2	SDC1					KEGG: hsa04512	ECM-Receptor	COL6A2 - SDC1
COL6A3_SDC1	COLLAGEN	COL6A3	SDC1					KEGG: hsa04512	ECM-Receptor	COL6A3 - SDC1
COL6A5_SDC1	COLLAGEN	COL6A5	SDC1					KEGG: hsa04512	ECM-Receptor	COL6A5 - SDC1
COL6A6_SDC1	COLLAGEN	COL6A6	SDC1					KEGG: hsa04512	ECM-Receptor	COL6A6 - SDC1
COL9A1_SDC1	COLLAGEN	COL9A1	SDC1					KEGG: hsa04512	ECM-Receptor	COL9A1 - SDC1
COL9A2_SDC1	COLLAGEN	COL9A2	SDC1					KEGG: hsa04512	ECM-Receptor	COL9A2 - SDC1
COL9A3_SDC1	COLLAGEN	COL9A3	SDC1					KEGG: hsa04512	ECM-Receptor	COL9A3 - SDC1
FN1_SDC1	FN1	FN1	SDC1					KEGG: hsa04512	ECM-Receptor	FN1 - SDC1
TNC_SDC1	TENASCIN	TNC	SDC1					KEGG: hsa04512	ECM-Receptor	TNC - SDC1
TNN_SDC1	TENASCIN	TNN	SDC1					KEGG: hsa04512	ECM-Receptor	TNN - SDC1
TNXB_SDC1	TENASCIN	TNXB	SDC1					KEGG: hsa04512	ECM-Receptor	TNXB - SDC1
THBS1_SDC1	THBS	THBS1	SDC1					KEGG: hsa04512	ECM-Receptor	THBS1 - SDC1
THBS2_SDC1	THBS	THBS2	SDC1					KEGG: hsa04512	ECM-Receptor	THBS2 - SDC1
THBS3_SDC1	THBS	THBS3	SDC1					KEGG: hsa04512	ECM-Receptor	THBS3 - SDC1
THBS4_SDC1	THBS	THBS4	SDC1					KEGG: hsa04512	ECM-Receptor	THBS4 - SDC1
COMP_SDC1	THBS	COMP	SDC1					KEGG: hsa04512	ECM-Receptor	COMP - SDC1
COL1A1_SDC4	COLLAGEN	COL1A1	SDC4					KEGG: hsa04512	ECM-Receptor	COL1A1 - SDC4
COL1A2_SDC4	COLLAGEN	COL1A2	SDC4					KEGG: hsa04512	ECM-Receptor	COL1A2 - SDC4
COL2A1_SDC4	COLLAGEN	COL2A1	SDC4					KEGG: hsa04512	ECM-Receptor	COL2A1 - SDC4
COL4A1_SDC4	COLLAGEN	COL4A1	SDC4					KEGG: hsa04512	ECM-Receptor	COL4A1 - SDC4
COL4A2_SDC4	COLLAGEN	COL4A2	SDC4					KEGG: hsa04512	ECM-Receptor	COL4A2 - SDC4
COL4A3_SDC4	COLLAGEN	COL4A3	SDC4					KEGG: hsa04512	ECM-Receptor	COL4A3 - SDC4
COL4A4_SDC4	COLLAGEN	COL4A4	SDC4					KEGG: hsa04512	ECM-Receptor	COL4A4 - SDC4
COL4A5_SDC4	COLLAGEN	COL4A5	SDC4					KEGG: hsa04512	ECM-Receptor	COL4A5 - SDC4
COL4A6_SDC4	COLLAGEN	COL4A6	SDC4					KEGG: hsa04512	ECM-Receptor	COL4A6 - SDC4
COL6A1_SDC4	COLLAGEN	COL6A1	SDC4					KEGG: hsa04512	ECM-Receptor	COL6A1 - SDC4
COL6A2_SDC4	COLLAGEN	COL6A2	SDC4					KEGG: hsa04512	ECM-Receptor	COL6A2 - SDC4
COL6A3_SDC4	COLLAGEN	COL6A3	SDC4					KEGG: hsa04512	ECM-Receptor	COL6A3 - SDC4
COL6A5_SDC4	COLLAGEN	COL6A5	SDC4					KEGG: hsa04512	ECM-Receptor	COL6A5 - SDC4
COL6A6_SDC4	COLLAGEN	COL6A6	SDC4					KEGG: hsa04512	ECM-Receptor	COL6A6 - SDC4
COL9A1_SDC4	COLLAGEN	COL9A1	SDC4					KEGG: hsa04512	ECM-Receptor	COL9A1 - SDC4
COL9A2_SDC4	COLLAGEN	COL9A2	SDC4					KEGG: hsa04512	ECM-Receptor	COL9A2 - SDC4
COL9A3_SDC4	COLLAGEN	COL9A3	SDC4					KEGG: hsa04512	ECM-Receptor	COL9A3 - SDC4
FN1_SDC4	FN1	FN1	SDC4					KEGG: hsa04512	ECM-Receptor	FN1 - SDC4
TNC_SDC4	TENASCIN	TNC	SDC4					KEGG: hsa04512	ECM-Receptor	TNC - SDC4
TNN_SDC4	TENASCIN	TNN	SDC4					KEGG: hsa04512	ECM-Receptor	TNN - SDC4
TNXB_SDC4	TENASCIN	TNXB	SDC4					KEGG: hsa04512	ECM-Receptor	TNXB - SDC4
THBS1_SDC4	THBS	THBS1	SDC4					KEGG: hsa04512	ECM-Receptor	THBS1 - SDC4
THBS2_SDC4	THBS	THBS2	SDC4					KEGG: hsa04512	ECM-Receptor	THBS2 - SDC4
THBS3_SDC4	THBS	THBS3	SDC4					KEGG: hsa04512	ECM-Receptor	THBS3 - SDC4
THBS4_SDC4	THBS	THBS4	SDC4					KEGG: hsa04512	ECM-Receptor	THBS4 - SDC4
COMP_SDC4	THBS	COMP	SDC4					KEGG: hsa04512	ECM-Receptor	COMP - SDC4
LAMA1_SV2A	LAMININ	LAMA1	SV2A					KEGG: hsa04512	ECM-Receptor	LAMA1 - SV2A
LAMA2_SV2A	LAMININ	LAMA2	SV2A					KEGG: hsa04512	ECM-Receptor	LAMA2 - SV2A
LAMA3_SV2A	LAMININ	LAMA3	SV2A					KEGG: hsa04512	ECM-Receptor	LAMA3 - SV2A
LAMA4_SV2A	LAMININ	LAMA4	SV2A					KEGG: hsa04512	ECM-Receptor	LAMA4 - SV2A
LAMA5_SV2A	LAMININ	LAMA5	SV2A					KEGG: hsa04512	ECM-Receptor	LAMA5 - SV2A
LAMB1_SV2A	LAMININ	LAMB1	SV2A					KEGG: hsa04512	ECM-Receptor	LAMB1 - SV2A
LAMB2_SV2A	LAMININ	LAMB2	SV2A					KEGG: hsa04512	ECM-Receptor	LAMB2 - SV2A
LAMB3_SV2A	LAMININ	LAMB3	SV2A					KEGG: hsa04512	ECM-Receptor	LAMB3 - SV2A
LAMC1_SV2A	LAMININ	LAMC1	SV2A					KEGG: hsa04512	ECM-Receptor	LAMC1 - SV2A
LAMC2_SV2A	LAMININ	LAMC2	SV2A					KEGG: hsa04512	ECM-Receptor	LAMC2 - SV2A
LAMC3_SV2A	LAMININ	LAMC3	SV2A					KEGG: hsa04512	ECM-Receptor	LAMC3 - SV2A
LAMA1_SV2B	LAMININ	LAMA1	SV2B					KEGG: hsa04512	ECM-Receptor	LAMA1 - SV2B
LAMA2_SV2B	LAMININ	LAMA2	SV2B					KEGG: hsa04512	ECM-Receptor	LAMA2 - SV2B
LAMA3_SV2B	LAMININ	LAMA3	SV2B					KEGG: hsa04512	ECM-Receptor	LAMA3 - SV2B
LAMA4_SV2B	LAMININ	LAMA4	SV2B					KEGG: hsa04512	ECM-Receptor	LAMA4 - SV2B
LAMA5_SV2B	LAMININ	LAMA5	SV2B					KEGG: hsa04512	ECM-Receptor	LAMA5 - SV2B
LAMB1_SV2B	LAMININ	LAMB1	SV2B					KEGG: hsa04512	ECM-Receptor	LAMB1 - SV2B
LAMB2_SV2B	LAMININ	LAMB2	SV2B					KEGG: hsa04512	ECM-Receptor	LAMB2 - SV2B
LAMB3_SV2B	LAMININ	LAMB3	SV2B					KEGG: hsa04512	ECM-Receptor	LAMB3 - SV2B
LAMC1_SV2B	LAMININ	LAMC1	SV2B					KEGG: hsa04512	ECM-Receptor	LAMC1 - SV2B
LAMC2_SV2B	LAMININ	LAMC2	SV2B					KEGG: hsa04512	ECM-Receptor	LAMC2 - SV2B
LAMC3_SV2B	LAMININ	LAMC3	SV2B					KEGG: hsa04512	ECM-Receptor	LAMC3 - SV2B
THBS1_CD36	THBS	THBS1	CD36					KEGG: hsa04512	ECM-Receptor	THBS1 - CD36
THBS2_CD36	THBS	THBS2	CD36					KEGG: hsa04512	ECM-Receptor	THBS2 - CD36
THBS3_CD36	THBS	THBS3	CD36					KEGG: hsa04512	ECM-Receptor	THBS3 - CD36
THBS4_CD36	THBS	THBS4	CD36					KEGG: hsa04512	ECM-Receptor	THBS4 - CD36
COMP_CD36	THBS	COMP	CD36					KEGG: hsa04512	ECM-Receptor	COMP - CD36
THBS1_CD47	THBS	THBS1	CD47					KEGG: hsa04512	ECM-Receptor	THBS1 - CD47
THBS2_CD47	THBS	THBS2	CD47					KEGG: hsa04512	ECM-Receptor	THBS2 - CD47
THBS3_CD47	THBS	THBS3	CD47					KEGG: hsa04512	ECM-Receptor	THBS3 - CD47
THBS4_CD47	THBS	THBS4	CD47					KEGG: hsa04512	ECM-Receptor	THBS4 - CD47
COMP_CD47	THBS	COMP	CD47					KEGG: hsa04512	ECM-Receptor	COMP - CD47
AGRN_DAG1	AGRN	AGRN	DAG1					KEGG: hsa04512	ECM-Receptor	AGRN - DAG1
HSPG2_DAG1	HSPG	HSPG2	DAG1					KEGG: hsa04512	ECM-Receptor	HSPG2 - DAG1
LAMA1_DAG1	LAMININ	LAMA1	DAG1					KEGG: hsa04512	ECM-Receptor	LAMA1 - DAG1
LAMA2_DAG1	LAMININ	LAMA2	DAG1					KEGG: hsa04512	ECM-Receptor	LAMA2 - DAG1
LAMA3_DAG1	LAMININ	LAMA3	DAG1					KEGG: hsa04512	ECM-Receptor	LAMA3 - DAG1
LAMA4_DAG1	LAMININ	LAMA4	DAG1					KEGG: hsa04512	ECM-Receptor	LAMA4 - DAG1
LAMA5_DAG1	LAMININ	LAMA5	DAG1					KEGG: hsa04512	ECM-Receptor	LAMA5 - DAG1
LAMB1_DAG1	LAMININ	LAMB1	DAG1					KEGG: hsa04512	ECM-Receptor	LAMB1 - DAG1
LAMB2_DAG1	LAMININ	LAMB2	DAG1					KEGG: hsa04512	ECM-Receptor	LAMB2 - DAG1
LAMB3_DAG1	LAMININ	LAMB3	DAG1					KEGG: hsa04512	ECM-Receptor	LAMB3 - DAG1
LAMC1_DAG1	LAMININ	LAMC1	DAG1					KEGG: hsa04512	ECM-Receptor	LAMC1 - DAG1
LAMC2_DAG1	LAMININ	LAMC2	DAG1					KEGG: hsa04512	ECM-Receptor	LAMC2 - DAG1
LAMC3_DAG1	LAMININ	LAMC3	DAG1					KEGG: hsa04512	ECM-Receptor	LAMC3 - DAG1
ADGRE5_CD55	ADGRE5	ADGRE5	CD55					PMID: 11297558	Cell-Cell Contact	ADGRE5 - CD55
ALCAM_CD6	ALCAM	ALCAM	CD6					KEGG: hsa04514	Cell-Cell Contact	ALCAM - CD6
ANXA1_FPR2_LXA4	ANXA1	ANXA1	FPR2_LXA4					PMID: 22610094	Cell-Cell Contact	ANXA1 - (FPR2+LXA4)
APP_CD74	APP	APP	CD74					PMID: 19849849	Cell-Cell Contact	APP - CD74
CADM1_CADM1	CADM	CADM1	CADM1					PMID: 24503895	Cell-Cell Contact	CADM1 - CADM1
CADM3_CADM3	CADM	CADM3	CADM3					KEGG: hsa04514	Cell-Cell Contact	CADM3 - CADM3
CD22_PTPRC	CD22	CD22	PTPRC					KEGG: hsa04514	Cell-Cell Contact	CD22 - PTPRC
CD226_PVR	CD226	CD226	PVR					PMID: 24440149	Cell-Cell Contact	CD226 - PVR
FCER2A_ITGAM_ITGB2	CD23	FCER2	ITGAM_ITGB2					PMID: 7621072	Cell-Cell Contact	FCER2A - (ITGAM+ITGB2)
FCER2A_ITGAX_ITGB2	CD23	FCER2	ITGAX_ITGB2					PMID: 7621072	Cell-Cell Contact	FCER2A - (ITGAX+ITGB2)
FCER2A_ITGAV_ITGB3	CD23	FCER2	ITGAV_ITGB3					PMID: 10037797	Cell-Cell Contact	FCER2A - (ITGAV+ITGB3)
FCER2A_CR2	CD23	FCER2	CR2					PMID: 16785534	Cell-Cell Contact	FCER2A - CR2
CD34_SELP	CD34	CD34	SELP					PMID: 18606703	Cell-Cell Contact	CD34 - SELP
ENTPD1_ADORA1	CD39	ENTPD1	ADORA1					PMID: 21677139	Cell-Cell Contact	ENTPD1 - ADORA1
ENTPD1_ADORA2A	CD39	ENTPD1	ADORA2A					PMID: 21677139	Cell-Cell Contact	ENTPD1 - ADORA2A
ENTPD1_ADORA2B	CD39	ENTPD1	ADORA2B					PMID: 21677139	Cell-Cell Contact	ENTPD1 - ADORA2B
ENTPD1_TMIGD3	CD39	ENTPD1	TMIGD3					PMID: 21677139	Cell-Cell Contact	ENTPD1 - TMIGD3
CD40LG_CD40	CD40	CD40LG	CD40					KEGG: hsa04514	Cell-Cell Contact	CD40LG - CD40
PTPRC_CD22	CD45	PTPRC	CD22					PMID: 12115612	Cell-Cell Contact	PTPRC - CD22
PTPRC_MRC1	CD45	PTPRC	MRC1					PMID: 27601670; PMID: 10575006	Cell-Cell Contact	PTPRC - MRC1
CD46_JAG1	CD46	CD46	JAG1					PMID: 23086448	Cell-Cell Contact	CD46 - JAG1
CD48_CD244A	CD48	CD48	CD244					PMID: 26697006	Cell-Cell Contact	CD48 - CD244A
CD6_ALCAM	CD6	CD6	ALCAM					PMID: 23602662	Cell-Cell Contact	CD6 - ALCAM
CD80_CD274	CD80	CD80	CD274					PMID: 17629517; PMID: 18585785	Cell-Cell Contact	CD80 - CD274
CD80_CD28	CD80	CD80	CD28					PMID: 23954143	Cell-Cell Contact	CD80 - CD28
CD80_CTLA4	CD80	CD80	CTLA4					PMID: 23954143	Cell-Cell Contact	CD80 - CTLA4
CD86_CD28	CD86	CD86	CD28					PMID: 23954143	Cell-Cell Contact	CD86 - CD28
CD86_CTLA4	CD86	CD86	CTLA4					PMID: 23954143	Cell-Cell Contact	CD86 - CTLA4
CD96_PVR	CD96	CD96	PVR					PMID: 15034010	Cell-Cell Contact	CD96 - PVR
CD99_PILRA	CD99	CD99	PILRA					PMID: 18234675	Cell-Cell Contact	CD99 - PILRA
CD99_CD99	CD99	CD99	CD99					KEGG: hsa04514	Cell-Cell Contact	CD99 - CD99
CD99_CD99L2	CD99	CD99	CD99L2					KEGG: hsa04514	Cell-Cell Contact	CD99 - CD99L2
CDH15_CDH15	CDH	CDH15	CDH15					KEGG: hsa04514	Cell-Cell Contact	CDH15 - CDH15
CDH2_CDH2	CDH	CDH2	CDH2					KEGG: hsa04514	Cell-Cell Contact	CDH2 - CDH2
CDH1_CDH1	CDH	CDH1	CDH1					KEGG: hsa04514	Cell-Cell Contact	CDH1 - CDH1
CDH1_ITGA1_ITGB1	CDH1	CDH1	ITGA2_ITGB1					PMID: 12392763	Cell-Cell Contact	CDH1 - (ITGA1+ITGB1)
CDH1_ITGAE_ITGB7	CDH1	CDH1	ITGAE_ITGB7					PMID: 9425167	Cell-Cell Contact	CDH1 - (ITGAE+ITGB7)
CDH1_KLRG1	CDH1	CDH1	KLRG1					PMID: 19604491	Cell-Cell Contact	CDH1 - KLRG1
CDH5_CDH5	CDH5	CDH5	CDH5					KEGG: hsa04514	Cell-Cell Contact	CDH5 - CDH5
CD209_CEACAM1	CEACAM	CD209	CEACAM1					PMID: 16282604; PMID: 6246332	Cell-Cell Contact	CD209 - CEACAM1
SELE_CEACAM1	CEACAM	SELE	CEACAM1					PMID: 1378450	Cell-Cell Contact	SELE - CEACAM1
CLDN11_CLDN11	CLDN	CLDN11	CLDN11					KEGG: hsa04514	Cell-Cell Contact	CLDN11 - CLDN11
CLEC2D_KLRB1	CLEC	CLEC2D	KLRB1					PMID: 24223577	Cell-Cell Contact	CLEC2D - KLRB1
CLEC2B_KLRB1	CLEC	CLEC2B	KLRB1					PMID: 24223577	Cell-Cell Contact	CLEC2B - KLRB1
CLEC2C_KLRB1	CLEC	CD69	KLRB1					PMID: 24223577	Cell-Cell Contact	CLEC2C - KLRB1
CLEC2L_KLRB1	CLEC	CLEC2L	KLRB1					PMID: 24223577	Cell-Cell Contact	CLEC2L - KLRB1
NFASC_CNTN1_CNTNAP1	CNTN	NFASC	CNTN1_CNTNAP1					KEGG: hsa04514	Cell-Cell Contact	NFASC - (CNTN1+CNTNAP1)
CNTN1_NRCAM	CNTN	CNTN1	NRCAM					KEGG: hsa04514	Cell-Cell Contact	CNTN1 - NRCAM
CSPG4_ITGA2_ITGB1	CSPG4	CSPG4	ITGA3_ITGB1					PMID: 30213051	Cell-Cell Contact	CSPG4 - (ITGA2+ITGB1)
DSC2_DSG2	DESMOSOME	DSC2	DSG2					PMID: 27298358	Cell-Cell Contact	DSC2 - DSG2
DSG2_DSC3	DESMOSOME	DSG2	DSC3					PMID: 27298358	Cell-Cell Contact	DSG2 - DSC3
